Review_id,Customer_id,Product_id,Rating,Review text,review date
RV18689,C32853,P14589,4,bad,2024-05-04
RV18690,C10854,P7245,1,excellent,2025-10-31
RV18691,C15303,P11351,3,poor,2023-10-31
RV18692,C33039,P28174,4,Good,2020-05-02
RV18693,C25433,P37197,5,excellent,2025-10-06
RV18694,C3264,P3840,4,excellent,2024-08-31
RV18695,C23643,P39726,3,poor,2024-11-05
RV18696,C20982,P19032,2,excellent,2023-04-13
RV18697,C8155,P5815,1,poor,2022-10-28
RV18698,C9570,P17339,2,Average,2020-08-13
RV18699,C37433,P20118,1,poor,2023-03-11
RV18700,C31020,P16284,1,Good,2025-01-04
RV18701,C38332,P35472,3,Good,2021-12-15
RV18702,C21072,P14059,5,Average,2020-05-30
RV18703,C38917,P1704,3,poor,2021-01-25
RV18704,C4003,P11236,2,Average,2023-08-21
RV18705,C10727,P21222,4,Average,2024-06-12
RV18706,C12009,P30939,2,excellent,2021-08-05
RV18707,C28407,P40063,1,Average,2020-05-19
RV18708,C1901,P4283,5,bad,2020-03-01
RV18709,C36056,P29028,4,Good,2024-05-14
RV18710,C4308,P14975,2,Average,2025-07-25
RV18711,C37846,P40348,3,bad,2024-11-26
RV18712,C24395,P1591,4,Average,2025-02-08
RV18713,C34192,P5938,3,bad,2025-02-04
RV18714,C24847,P37240,5,Good,2021-01-26
RV18715,C26385,P12445,5,poor,2025-02-10
RV18716,C36753,P24598,2,excellent,2025-10-28
RV18717,C38171,P39491,2,Average,2024-07-10
RV18718,C2839,P3333,2,poor,2025-08-09
RV18719,C19664,P36655,5,bad,2023-02-11
RV18720,C15298,P5327,1,excellent,2023-02-16
RV18721,C5815,P5675,2,bad,2024-07-21
RV18722,C34693,P1695,5,excellent,2020-05-15
RV18723,C37676,P28475,5,Average,2025-08-13
RV18724,C4231,P21689,4,poor,2024-11-06
RV18725,C37296,P15787,1,bad,2020-09-03
RV18726,C25347,P34860,5,poor,2020-06-20
RV18727,C18088,P17059,3,Good,2022-12-22
RV18728,C36259,P13154,1,excellent,2022-06-28
RV18729,C36830,P4984,1,poor,2023-07-22
RV18730,C35443,P33467,1,Good,2023-01-17
RV18731,C6694,P28720,5,poor,2022-07-24
RV18732,C15261,P39967,1,poor,2022-01-07
RV18733,C15280,P20447,1,excellent,2025-01-09
RV18734,C37056,P7475,3,Good,2024-09-25
RV18735,C21385,P30407,4,Average,2025-01-17
RV18736,C40219,P15542,5,excellent,2022-05-27
RV18737,C36825,P35750,3,Average,2025-08-09
RV18738,C9231,P25764,5,bad,2021-10-06
RV18739,C9750,P4083,5,Average,2022-05-11
RV18740,C9328,P27073,4,excellent,2023-04-05
RV18741,C11352,P2780,2,Good,2021-06-08
RV18742,C20413,P21834,3,excellent,2020-04-05
RV18743,C37020,P18702,5,excellent,2023-10-07
RV18744,C11562,P30490,2,excellent,2021-02-24
RV18745,C33196,P33599,5,poor,2025-10-21
RV18746,C2693,P20717,5,Good,2025-04-17
RV18747,C32300,P11798,3,Average,2020-03-09
RV18748,C25211,P25624,5,Average,2025-09-16
RV18749,C40031,P32594,1,poor,2022-10-01
RV18750,C25912,P17700,2,Good,2023-05-12
RV18751,C6109,P1922,5,Good,2025-06-15
RV18752,C31511,P12795,4,excellent,2020-01-29
RV18753,C13576,P22753,5,bad,2022-05-18
RV18754,C26126,P23564,5,excellent,2024-10-26
RV18755,C33556,P39010,5,Average,2024-09-16
RV18756,C23550,P30740,2,Average,2020-06-10
RV18757,C36809,P7507,5,excellent,2024-06-20
RV18758,C29502,P10313,5,Good,2021-04-12
RV18759,C39291,P28374,4,excellent,2023-01-24
RV18760,C12866,P8589,4,excellent,2020-04-27
RV18761,C20800,P15517,3,Good,2021-02-09
RV18762,C15521,P15628,3,Good,2022-08-05
RV18763,C22288,P36148,1,poor,2024-09-24
RV18764,C3736,P4140,5,Good,2024-06-07
RV18765,C7723,P31894,4,poor,2024-02-05
RV18766,C13160,P10359,3,poor,2022-04-05
RV18767,C39759,P16483,5,poor,2020-09-14
RV18768,C5214,P40857,5,bad,2024-12-22
RV18769,C20860,P19466,4,Good,2020-08-14
RV18770,C16370,P36265,3,excellent,2024-07-07
RV18771,C22634,P2511,5,bad,2020-03-01
RV18772,C23575,P29301,5,excellent,2024-09-14
RV18773,C40480,P28750,5,bad,2022-06-28
RV18774,C1342,P32975,2,bad,2024-02-14
RV18775,C15217,P35020,2,bad,2024-02-27
RV18776,C11983,P25106,1,excellent,2023-11-22
RV18777,C38026,P39769,2,bad,2022-05-06
RV18778,C29400,P8007,1,Good,2025-10-17
RV18779,C15924,P22555,5,bad,2022-11-10
RV18780,C8529,P36178,3,excellent,2025-03-07
RV18781,C9980,P26567,2,poor,2023-01-24
RV18782,C18419,P29827,1,bad,2023-08-24
RV18783,C16873,P33139,5,Good,2025-01-27
RV18784,C23100,P1420,2,poor,2025-12-01
RV18785,C35258,P8480,3,Good,2023-01-18
RV18786,C3311,P27079,2,Good,2020-02-12
RV18787,C23822,P2260,2,excellent,2023-10-15
RV18788,C36728,P36751,1,excellent,2020-12-08
RV18789,C29616,P30715,3,excellent,2024-11-06
RV18790,C15236,P38196,2,Average,2021-06-08
RV18791,C12484,P7692,1,excellent,2021-11-02
RV18792,C22482,P8832,4,bad,2022-02-28
RV18793,C35171,P38385,3,excellent,2021-09-03
RV18794,C13209,P29060,1,poor,2025-09-24
RV18795,C31208,P35822,5,bad,2024-07-03
RV18796,C13771,P28792,5,excellent,2024-01-31
RV18797,C2643,P9995,3,Good,2023-04-07
RV18798,C25196,P35764,2,poor,2020-04-26
RV18799,C39164,P7001,4,Average,2020-01-09
RV18800,C34082,P20529,5,bad,2022-01-30
RV18801,C23759,P15729,2,bad,2022-01-05
RV18802,C29332,P6838,3,poor,2024-03-20
RV18803,C25978,P34708,3,excellent,2021-04-24
RV18804,C22439,P31777,4,excellent,2020-05-09
RV18805,C25950,P33521,1,Good,2021-04-27
RV18806,C39564,P9250,1,Average,2021-07-19
RV18807,C37196,P3804,4,poor,2025-07-25
RV18808,C12116,P39345,3,Average,2024-08-22
RV18809,C25866,P3371,2,Average,2020-02-06
RV18810,C32328,P38270,2,Good,2025-08-25
RV18811,C38698,P39080,5,excellent,2021-12-05
RV18812,C24096,P35741,4,bad,2025-01-26
RV18813,C3387,P28566,4,excellent,2025-03-05
RV18814,C17616,P8502,5,Good,2023-11-14
RV18815,C37863,P27191,5,Average,2025-06-12
RV18816,C8736,P10637,4,excellent,2023-12-07
RV18817,C40025,P2241,3,bad,2025-08-12
RV18818,C23475,P14529,2,bad,2021-06-29
RV18819,C9428,P4871,1,Average,2021-07-12
RV18820,C5111,P9530,5,poor,2024-10-23
RV18821,C10597,P18912,5,Average,2022-04-11
RV18822,C24523,P7244,3,excellent,2022-09-05
RV18823,C27947,P2759,1,bad,2024-11-21
RV18824,C35161,P24682,4,poor,2025-08-10
RV18825,C16573,P1675,4,bad,2023-08-25
RV18826,C9829,P15591,3,Good,2021-08-05
RV18827,C7431,P17570,5,Good,2023-10-09
RV18828,C4084,P27634,1,poor,2020-09-07
RV18829,C26769,P39487,3,poor,2023-12-01
RV18830,C2262,P34566,2,Average,2024-02-07
RV18831,C22490,P38064,3,excellent,2023-09-03
RV18832,C19820,P31573,4,Average,2023-08-31
RV18833,C36598,P18611,1,Good,2024-09-02
RV18834,C24444,P15852,2,excellent,2024-07-30
RV18835,C9052,P28683,1,Good,2021-12-08
RV18836,C12480,P39808,2,bad,2022-04-23
RV18837,C40254,P18596,1,Good,2023-09-25
RV18838,C1368,P26446,5,Good,2024-11-14
RV18839,C31668,P20996,4,poor,2021-05-05
RV18840,C37774,P26698,3,Good,2024-11-25
RV18841,C9507,P39610,1,Average,2020-08-05
RV18842,C37636,P13996,1,Average,2021-02-20
RV18843,C28853,P24864,4,bad,2022-01-30
RV18844,C24768,P19378,4,poor,2020-05-23
RV18845,C16010,P16140,3,bad,2021-10-30
RV18846,C15119,P33317,4,poor,2021-12-09
RV18847,C28719,P16282,2,Good,2024-05-14
RV18848,C24293,P19707,4,Average,2020-03-13
RV18849,C40893,P33380,5,bad,2025-08-08
RV18850,C30859,P25994,1,excellent,2022-05-26
RV18851,C13949,P32489,1,bad,2020-07-28
RV18852,C17761,P30792,5,Good,2020-12-25
RV18853,C37109,P2741,1,poor,2024-03-02
RV18854,C38608,P33318,5,poor,2021-06-12
RV18855,C9867,P16642,3,excellent,2024-03-02
RV18856,C20482,P8359,3,excellent,2025-03-15
RV18857,C3827,P37868,1,excellent,2021-03-01
RV18858,C31838,P2969,5,bad,2023-05-21
RV18859,C14183,P9618,1,Average,2025-03-22
RV18860,C29015,P18061,1,Average,2020-10-27
RV18861,C24538,P10119,4,bad,2021-08-16
RV18862,C15120,P14800,2,Good,2022-11-30
RV18863,C25400,P7086,3,excellent,2022-04-10
RV18864,C13343,P38599,4,excellent,2020-01-22
RV18865,C20740,P30243,1,Average,2025-08-24
RV18866,C11604,P4172,5,Good,2024-01-31
RV18867,C30687,P33205,1,excellent,2020-05-20
RV18868,C24919,P4775,3,excellent,2021-12-09
RV18869,C8775,P29867,3,excellent,2022-09-16
RV18870,C17713,P10252,4,excellent,2025-01-29
RV18871,C17376,P16237,5,poor,2025-09-09
RV18872,C21323,P31612,5,poor,2025-05-20
RV18873,C33872,P33955,3,excellent,2024-02-14
RV18874,C34183,P14095,3,Average,2021-09-11
RV18875,C23566,P26210,4,bad,2024-10-21
RV18876,C17349,P35944,3,excellent,2021-05-01
RV18877,C33543,P23006,3,bad,2021-09-11
RV18878,C25631,P11541,2,Average,2024-12-24
RV18879,C36096,P3564,1,Good,2020-07-02
RV18880,C17653,P38878,3,poor,2023-04-07
RV18881,C5087,P8844,2,excellent,2024-05-20
RV18882,C13469,P13718,1,Good,2025-11-19
RV18883,C35913,P12687,4,bad,2024-05-01
RV18884,C17957,P10400,4,excellent,2022-11-27
RV18885,C6366,P9354,3,bad,2023-09-11
RV18886,C14323,P26358,1,bad,2020-09-27
RV18887,C18352,P7146,1,poor,2025-06-15
RV18888,C1707,P15910,3,Average,2020-10-04
RV18889,C10173,P38501,3,Good,2024-03-09
RV18890,C1532,P20067,1,bad,2021-09-07
RV18891,C14420,P1499,1,poor,2020-01-18
RV18892,C38393,P23815,2,excellent,2021-01-22
RV18893,C23869,P13364,2,Average,2020-01-16
RV18894,C18478,P30209,3,excellent,2020-12-06
RV18895,C2687,P20545,2,Average,2025-04-01
RV18896,C37990,P38066,1,poor,2021-11-03
RV18897,C6607,P21340,4,Good,2023-04-25
RV18898,C34291,P24276,2,bad,2025-09-23
RV18899,C11361,P30101,4,excellent,2025-09-24
RV18900,C14445,P35677,2,Good,2025-04-04
RV18901,C13908,P18001,1,poor,2020-07-17
RV18902,C37060,P14967,5,Good,2024-09-25
RV18903,C40041,P18967,2,Average,2024-04-06
RV18904,C5504,P2255,3,poor,2024-03-02
RV18905,C9769,P16380,3,poor,2025-02-18
RV18906,C33131,P32730,1,bad,2022-03-20
RV18907,C26981,P10313,3,bad,2020-09-09
RV18908,C13033,P32627,2,excellent,2021-03-05
RV18909,C1398,P2282,4,excellent,2023-09-04
RV18910,C8486,P20958,2,Average,2020-05-03
RV18911,C18467,P17401,3,excellent,2022-06-30
RV18912,C32968,P22402,2,poor,2024-06-05
RV18913,C7867,P6111,5,excellent,2021-10-26
RV18914,C19234,P23009,1,excellent,2025-07-07
RV18915,C32691,P31513,2,excellent,2020-04-15
RV18916,C10565,P29005,2,Average,2022-09-27
RV18917,C4464,P2647,3,Good,2022-03-30
RV18918,C35831,P36061,4,excellent,2021-06-10
RV18919,C5636,P30788,1,poor,2023-05-08
RV18920,C13889,P38109,1,excellent,2022-08-16
RV18921,C35252,P4669,1,Good,2021-03-09
RV18922,C30066,P1065,4,bad,2020-04-06
RV18923,C37456,P1424,1,Good,2025-06-25
RV18924,C38397,P10945,1,excellent,2021-08-20
RV18925,C11603,P32893,5,Good,2023-10-29
RV18926,C38805,P16185,5,bad,2021-07-09
RV18927,C36045,P32240,4,excellent,2021-11-25
RV18928,C30154,P24999,4,Good,2025-04-08
RV18929,C15308,P26603,2,Average,2021-08-02
RV18930,C39808,P13507,2,excellent,2021-09-27
RV18931,C18326,P40511,4,Average,2022-02-02
RV18932,C16599,P8290,5,bad,2022-06-28
RV18933,C2412,P1765,3,bad,2020-12-12
RV18934,C16056,P11998,2,poor,2024-07-29
RV18935,C33911,P17218,4,Good,2023-04-28
RV18936,C15134,P17547,4,bad,2022-01-05
RV18937,C14230,P39214,5,bad,2023-02-21
RV18938,C5273,P31791,1,Good,2025-03-24
RV18939,C28489,P40582,2,excellent,2025-07-25
RV18940,C34041,P6926,5,bad,2024-10-16
RV18941,C4361,P2727,2,poor,2023-12-24
RV18942,C18474,P11042,1,poor,2024-03-20
RV18943,C12582,P6586,2,poor,2023-10-02
RV18944,C20160,P21190,3,bad,2022-03-06
RV18945,C28847,P15604,3,excellent,2020-12-29
RV18946,C34855,P38111,1,excellent,2023-01-01
RV18947,C12465,P40791,3,Good,2022-10-13
RV18948,C15690,P21709,3,excellent,2021-08-01
RV18949,C10675,P26941,4,poor,2024-08-12
RV18950,C32938,P31720,4,poor,2025-05-10
RV18951,C18888,P22987,5,Good,2022-05-28
RV18952,C18066,P13990,4,Good,2024-03-19
RV18953,C24368,P29184,2,Average,2024-03-19
RV18954,C21632,P22515,3,poor,2024-02-11
RV18955,C36692,P26329,4,poor,2023-05-18
RV18956,C25749,P37691,5,Good,2021-09-12
RV18957,C18250,P25920,1,bad,2025-07-09
RV18958,C40391,P34170,3,Good,2021-04-26
RV18959,C37178,P16162,3,Good,2022-04-20
RV18960,C17112,P38542,1,Average,2020-02-04
RV18961,C26738,P28476,5,poor,2020-07-28
RV18962,C27377,P16718,2,Average,2025-01-27
RV18963,C29915,P34024,2,excellent,2025-01-30
RV18964,C13956,P29651,2,Good,2022-02-17
RV18965,C36188,P40591,4,excellent,2025-12-13
RV18966,C20734,P18451,4,Good,2024-05-05
RV18967,C8324,P31143,3,Good,2023-11-27
RV18968,C26876,P20723,1,Good,2025-01-05
RV18969,C21018,P11413,3,bad,2021-12-16
RV18970,C34262,P38000,1,Average,2022-06-25
RV18971,C29601,P39801,2,Good,2024-04-08
RV18972,C27896,P32271,1,Average,2022-12-22
RV18973,C9617,P9390,4,Good,2022-05-17
RV18974,C10419,P8883,3,Good,2022-06-06
RV18975,C27431,P5479,5,Average,2024-06-14
RV18976,C3810,P22463,4,Average,2025-06-13
RV18977,C38511,P4786,2,excellent,2025-03-17
RV18978,C19730,P2265,4,excellent,2022-02-09
RV18979,C29849,P8424,4,Good,2025-06-10
RV18980,C18725,P37072,3,Average,2024-10-08
RV18981,C37239,P7804,5,bad,2022-03-15
RV18982,C39271,P36769,3,poor,2025-03-01
RV18983,C7730,P18940,2,Average,2022-11-29
RV18984,C23734,P25089,3,poor,2024-03-01
RV18985,C11314,P39470,5,Good,2022-02-23
RV18986,C27740,P28022,2,excellent,2020-07-14
RV18987,C30080,P40044,5,poor,2022-07-01
RV18988,C35757,P30772,1,bad,2020-05-23
RV18989,C25918,P34574,3,excellent,2025-02-12
RV18990,C14510,P26209,1,poor,2022-10-14
RV18991,C16810,P14825,3,poor,2021-01-01
RV18992,C27403,P37835,3,excellent,2023-10-27
RV18993,C17181,P30020,2,Good,2025-12-04
RV18994,C40959,P12552,2,poor,2023-09-22
RV18995,C4704,P36669,4,bad,2023-09-06
RV18996,C29846,P13072,2,poor,2020-01-21
RV18997,C19989,P19673,3,bad,2022-10-26
RV18998,C5911,P30503,2,excellent,2021-10-13
RV18999,C7551,P5880,4,Average,2023-11-29
RV19000,C19358,P9405,1,poor,2025-02-14
RV19001,C5561,P11278,3,poor,2021-12-10
RV19002,C13806,P7557,5,excellent,2025-10-17
RV19003,C36631,P6045,2,poor,2020-02-12
RV19004,C6124,P16517,3,bad,2024-04-30
RV19005,C27417,P13500,2,Good,2025-07-25
RV19006,C31824,P30411,1,excellent,2022-01-07
RV19007,C26108,P40938,4,bad,2023-12-17
RV19008,C34626,P36861,2,Average,2024-09-06
RV19009,C34459,P2984,3,excellent,2025-06-13
RV19010,C15315,P34941,5,Good,2021-05-30
RV19011,C8233,P21953,5,poor,2021-10-01
RV19012,C19993,P5852,2,Average,2021-12-05
RV19013,C5129,P39193,2,bad,2025-02-18
RV19014,C40732,P40012,4,Average,2025-11-30
RV19015,C34289,P6044,2,poor,2024-12-21
RV19016,C2875,P23995,5,bad,2020-03-17
RV19017,C39254,P1356,2,Average,2025-03-06
RV19018,C13158,P3056,5,Good,2022-03-24
RV19019,C36857,P39173,4,poor,2025-07-04
RV19020,C12107,P20999,5,bad,2025-10-04
RV19021,C1298,P36002,4,excellent,2020-10-11
RV19022,C35352,P31328,5,Good,2022-03-09
RV19023,C27079,P23023,4,bad,2021-07-30
RV19024,C2856,P8862,3,excellent,2024-09-14
RV19025,C10873,P2501,5,Average,2020-03-23
RV19026,C1372,P25199,5,Average,2020-02-27
RV19027,C40700,P28187,5,excellent,2020-03-12
RV19028,C25310,P9092,2,poor,2020-07-26
RV19029,C24037,P9820,5,Good,2023-08-31
RV19030,C33995,P33391,3,poor,2023-10-02
RV19031,C19519,P31428,5,excellent,2024-11-10
RV19032,C1107,P9180,5,bad,2020-04-07
RV19033,C15657,P24169,3,bad,2020-10-22
RV19034,C30923,P6817,2,excellent,2025-03-17
RV19035,C34535,P28342,3,Average,2025-02-26
RV19036,C37466,P7426,1,bad,2025-10-17
RV19037,C36352,P5098,4,poor,2020-04-05
RV19038,C15966,P11091,5,Average,2021-08-15
RV19039,C35074,P24053,4,Good,2023-04-05
RV19040,C37325,P17012,2,Average,2023-01-15
RV19041,C40889,P20728,3,poor,2020-04-14
RV19042,C5830,P16403,5,Good,2025-05-25
RV19043,C29678,P9657,5,Average,2024-02-19
RV19044,C8649,P11872,1,Average,2021-05-12
RV19045,C5378,P25550,4,Average,2021-07-16
RV19046,C30160,P27363,5,excellent,2024-11-02
RV19047,C25702,P34029,5,Good,2021-09-30
RV19048,C8146,P4317,3,poor,2024-07-26
RV19049,C23305,P33065,2,Average,2025-03-12
RV19050,C33374,P12979,1,poor,2020-07-08
RV19051,C2837,P7008,2,bad,2021-07-25
RV19052,C34627,P19457,3,Good,2025-04-09
RV19053,C31172,P30967,4,bad,2021-10-31
RV19054,C33594,P18279,1,excellent,2021-04-04
RV19055,C40053,P14760,3,poor,2025-09-04
RV19056,C36458,P13968,1,excellent,2020-05-26
RV19057,C21333,P22011,3,bad,2024-08-22
RV19058,C27352,P4949,2,excellent,2021-01-02
RV19059,C13300,P17931,5,Good,2025-06-23
RV19060,C15132,P12071,4,excellent,2020-11-14
RV19061,C19705,P4307,4,poor,2023-03-15
RV19062,C22486,P1192,3,poor,2022-03-25
RV19063,C9744,P22852,2,Good,2022-05-10
RV19064,C31459,P32901,4,bad,2022-09-13
RV19065,C14885,P39939,5,excellent,2024-01-04
RV19066,C39309,P27422,4,poor,2024-11-28
RV19067,C21842,P9299,5,excellent,2023-04-11
RV19068,C36823,P34961,4,Average,2021-07-04
RV19069,C33416,P14376,4,bad,2020-05-20
RV19070,C19151,P22723,4,excellent,2022-10-18
RV19071,C17948,P17474,4,Average,2024-03-31
RV19072,C23770,P4640,1,Good,2020-01-02
RV19073,C34006,P28621,2,bad,2021-05-02
RV19074,C32582,P36932,4,excellent,2024-07-25
RV19075,C7781,P38855,4,excellent,2025-08-14
RV19076,C20695,P4018,5,excellent,2023-10-22
RV19077,C6305,P30976,4,excellent,2023-10-31
RV19078,C33571,P10449,2,poor,2025-02-16
RV19079,C6355,P12040,2,excellent,2021-02-03
RV19080,C4938,P25224,3,Good,2024-04-02
RV19081,C21631,P4956,3,excellent,2023-08-18
RV19082,C24522,P15968,4,Average,2022-07-05
RV19083,C27115,P17685,1,poor,2024-04-26
RV19084,C4342,P20104,2,Good,2024-12-30
RV19085,C35114,P37967,3,Good,2022-07-02
RV19086,C10878,P5770,5,Good,2022-08-26
RV19087,C38081,P14505,5,Average,2020-12-15
RV19088,C22024,P13048,5,Good,2022-07-28
RV19089,C30406,P32039,1,poor,2021-10-09
RV19090,C34780,P19494,5,excellent,2020-03-30
RV19091,C19499,P24342,5,Good,2022-10-23
RV19092,C20940,P36066,4,poor,2023-07-24
RV19093,C37486,P28616,2,bad,2021-05-24
RV19094,C3749,P26624,5,Average,2021-05-21
RV19095,C29146,P22365,4,Average,2020-01-08
RV19096,C40032,P38231,4,excellent,2020-12-30
RV19097,C40404,P26300,2,Average,2024-03-08
RV19098,C35755,P1187,2,Average,2023-11-10
RV19099,C35436,P21723,3,Average,2021-05-02
RV19100,C40663,P33322,4,poor,2025-08-01
RV19101,C38935,P33170,3,poor,2021-06-27
RV19102,C39358,P32558,5,poor,2022-11-21
RV19103,C7048,P29519,5,bad,2021-11-04
RV19104,C21873,P11711,2,poor,2025-10-13
RV19105,C4055,P33432,4,Average,2020-04-01
RV19106,C40908,P34166,1,bad,2023-04-14
RV19107,C15264,P5201,4,poor,2021-08-08
RV19108,C5775,P4936,5,Average,2021-09-14
RV19109,C33894,P3887,1,poor,2025-11-21
RV19110,C9993,P5344,4,Average,2024-06-03
RV19111,C6346,P40707,2,poor,2024-07-10
RV19112,C10200,P11873,5,excellent,2024-10-12
RV19113,C21616,P20722,2,Good,2021-05-11
RV19114,C29687,P39669,3,Average,2022-01-06
RV19115,C26050,P30881,1,Average,2024-01-21
RV19116,C5371,P1456,3,Average,2021-04-03
RV19117,C35870,P15146,5,bad,2024-03-20
RV19118,C36137,P23756,3,bad,2020-11-24
RV19119,C14521,P8294,2,Good,2024-05-15
RV19120,C7484,P36134,2,Good,2025-11-01
RV19121,C10617,P3562,1,Average,2020-11-27
RV19122,C8954,P14014,5,excellent,2021-06-12
RV19123,C21074,P7585,4,excellent,2020-12-24
RV19124,C1345,P30881,1,bad,2025-04-06
RV19125,C12202,P22129,3,bad,2020-07-17
RV19126,C21043,P10776,1,poor,2024-09-03
RV19127,C37432,P10182,1,bad,2022-07-24
RV19128,C30632,P14191,5,poor,2025-10-22
RV19129,C37080,P11925,5,excellent,2020-07-12
RV19130,C3571,P22522,5,poor,2022-05-11
RV19131,C36656,P8854,2,Average,2020-02-18
RV19132,C25063,P26745,2,bad,2024-12-18
RV19133,C22488,P25290,1,excellent,2023-04-01
RV19134,C20118,P33670,1,excellent,2024-03-27
RV19135,C28925,P33655,2,Average,2020-03-28
RV19136,C36699,P3325,4,excellent,2020-10-09
RV19137,C22272,P33245,5,poor,2022-12-30
RV19138,C24252,P33056,3,bad,2023-07-01
RV19139,C28579,P33535,2,bad,2024-05-09
RV19140,C25841,P32737,3,Good,2020-05-05
RV19141,C15695,P32885,3,excellent,2022-11-12
RV19142,C10922,P25286,1,bad,2024-12-17
RV19143,C10055,P24595,3,Good,2024-04-16
RV19144,C1310,P34963,1,bad,2025-06-29
RV19145,C39847,P29132,1,Average,2022-03-09
RV19146,C6052,P28386,2,excellent,2021-05-16
RV19147,C13823,P3901,4,Average,2020-12-27
RV19148,C19587,P35228,2,poor,2023-03-04
RV19149,C11620,P27164,1,bad,2023-08-17
RV19150,C11848,P4151,1,poor,2022-05-27
RV19151,C10308,P23074,3,bad,2021-04-10
RV19152,C11893,P17998,4,Good,2020-09-11
RV19153,C12544,P7593,5,Average,2020-01-14
RV19154,C36499,P13435,4,bad,2025-06-04
RV19155,C8759,P22069,3,excellent,2024-10-29
RV19156,C24738,P31594,2,Average,2023-06-23
RV19157,C18039,P9482,1,poor,2020-11-06
RV19158,C20741,P24207,1,Good,2021-06-15
RV19159,C16557,P2233,4,Good,2020-01-09
RV19160,C1688,P10836,5,poor,2022-11-10
RV19161,C13604,P16424,2,Average,2025-10-09
RV19162,C39163,P5414,2,Average,2023-09-13
RV19163,C17879,P37080,2,poor,2021-01-20
RV19164,C25152,P2072,3,bad,2020-05-31
RV19165,C5189,P29238,3,bad,2022-05-24
RV19166,C10122,P16056,4,Average,2023-05-03
RV19167,C34149,P34040,1,Average,2025-07-23
RV19168,C6489,P4972,3,excellent,2023-05-29
RV19169,C1946,P20507,2,Average,2020-10-25
RV19170,C26541,P3584,3,bad,2023-10-21
RV19171,C1724,P6947,3,bad,2025-07-20
RV19172,C22000,P19141,3,poor,2021-10-03
RV19173,C6519,P19308,1,poor,2024-10-19
RV19174,C23941,P27081,2,bad,2022-05-01
RV19175,C25850,P38539,4,poor,2020-12-03
RV19176,C33364,P26114,2,bad,2024-02-08
RV19177,C9437,P24267,1,Average,2020-08-13
RV19178,C33866,P7509,5,Average,2020-02-13
RV19179,C23744,P10751,3,poor,2021-07-27
RV19180,C27349,P15840,2,poor,2024-03-01
RV19181,C8728,P37547,1,Good,2023-09-10
RV19182,C15785,P20407,3,Good,2023-05-14
RV19183,C34651,P33275,3,Good,2021-11-15
RV19184,C31983,P27492,4,Good,2020-06-05
RV19185,C27318,P35313,4,Average,2023-08-16
RV19186,C31890,P14264,1,poor,2021-12-08
RV19187,C13308,P5109,4,excellent,2023-05-08
RV19188,C30849,P2772,5,Good,2023-05-11
RV19189,C23417,P3294,5,excellent,2025-07-23
RV19190,C33566,P3941,2,Average,2024-03-10
RV19191,C6606,P35383,2,poor,2025-08-12
RV19192,C2251,P26422,5,Average,2023-11-22
RV19193,C15679,P20257,2,Good,2020-02-29
RV19194,C5529,P8646,2,excellent,2021-11-24
RV19195,C10318,P29255,5,bad,2021-12-21
RV19196,C21454,P13822,3,Good,2024-05-27
RV19197,C3407,P25456,2,Good,2023-07-01
RV19198,C22264,P26160,5,Average,2021-02-01
RV19199,C2410,P23415,5,Good,2022-07-21
RV19200,C8297,P11386,4,Average,2021-03-23
RV19201,C19693,P11021,1,Average,2020-01-31
RV19202,C9896,P20967,5,excellent,2023-07-24
RV19203,C10169,P33685,1,Good,2025-11-22
RV19204,C27917,P16773,2,Good,2021-01-07
RV19205,C40877,P23504,3,bad,2023-11-07
RV19206,C3874,P36556,2,Good,2025-11-29
RV19207,C25046,P34414,3,excellent,2025-01-11
RV19208,C36295,P19615,2,excellent,2023-09-20
RV19209,C26494,P34786,3,excellent,2021-03-24
RV19210,C2063,P5294,3,Good,2024-08-18
RV19211,C5280,P28539,3,poor,2023-06-09
RV19212,C12133,P21004,3,excellent,2022-09-13
RV19213,C26957,P7337,1,Good,2023-03-22
RV19214,C38865,P18350,3,bad,2025-02-05
RV19215,C3591,P34082,1,Average,2025-05-13
RV19216,C7416,P31042,4,excellent,2022-02-21
RV19217,C14257,P19471,4,excellent,2021-09-27
RV19218,C23930,P11160,3,Good,2022-07-13
RV19219,C26698,P32374,5,poor,2023-09-09
RV19220,C16922,P9416,5,poor,2023-05-12
RV19221,C32603,P7103,1,excellent,2022-01-21
RV19222,C13372,P28709,4,excellent,2024-09-21
RV19223,C26198,P34637,3,bad,2022-12-20
RV19224,C21204,P22576,3,Good,2024-10-03
RV19225,C21574,P19599,3,Good,2025-08-27
RV19226,C17844,P9083,3,poor,2020-06-10
RV19227,C23883,P5073,4,bad,2022-03-22
RV19228,C21448,P27866,2,bad,2023-03-19
RV19229,C4347,P3189,1,bad,2020-06-22
RV19230,C6689,P21880,4,bad,2020-05-04
RV19231,C3381,P29792,5,poor,2020-11-18
